Specified Values,Specified Attribute Names,sfdm2,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"1.0, [-94.4,116.4], 1.0, [-23.0,23.0], [-163476.92,192732.92], [-138355.66837385,153066.06681385002], [-23.290000000000003,33.290000000000006], [8.57,55.43], [0.595721435825,1.032208252175], 0.0, 1.0, [0.4449999,0.7549999000000001], [28.5,211.5], [-0.6999999999999993,40.7], [132.97562499999998,633.649375], [-0.2634375040000001,4.2634375040000005]","death, slos, dzclass, scoma, charges, totmcst, avtisst, aps, surv2m, diabetes, ca, prg6m, hrt, resp, pafi, adlsc",2.0,0.01183710753970294,0.4117647058823529,1,41.0976079118336,9865,8813,0.34782608695652173,0.00215246221972148,7,17
"0.0, [-324.2800000000001,810.2800000000001], [-14.499999999999998,14.499999999999998], [-161481.745,167788.495], [2.110000000000001,25.89], [-6.6087241070000005,50.804036507], [0.645196532975,0.9846862790249999], [-43.1,45.1], [0.754999542,1.204999542], [0.5899998,1.3099998], [-2.0089357018000005,6.4083497618], 5.0, [2.44065056,5.26994744]","hospdead, d.time, scoma, totcst, avtisst, sps, surv2m, hday, prg2m, prg6m, crea, adlp, adlsc",2.0,0.03125,0.5,1,15.5,8818,8818,0.2826086956521739,0.000811803073241068,1,2
"[44.469988,77.561992], 1.0, 0.0, [-35.800000000000004,79.80000000000001], [-123.25,383.25], 0.0, 0.0, [-115208.25,202836.25], 4.0, [15.765871889,49.421628111000004], [0.11429931637000001,0.52168701163], 0.0, 0.0, 0.0, 0.0, [1.6799999999999997,94.32], [43.0,193.0], [15.549999999999997,52.45], [139.23062499999997,604.7693750000001], [-15.1685024274,18.1685024274], [133.92,162.08], 0.0, 0.0, [-2.652465825,2.652465825]","age, sex, hospdead, slos, d.time, dzclass, income, charges, race, sps, surv2m, diabetes, dementia, ca, dnr, meanbp, hrt, resp, pafi, bili, sod, adlp, adls, adlsc",4.0,0.1,1.0,1,5.5,8836,8836,0.5217391304347826,0.00028805915502102414,0,0
"1.0, 0.0, 3.0, [-373082.39999999997,390224.39999999997], [9.446656,43.886656], 1.0, [0.5700000000000001,0.9299999999999999], [-25.73128593993721,117.08], [2.9785498390000003,6.585903361000001]","death, hospdead, num.co, charges, avtisst, ca, prg6m, dnrday, adlsc",3.0,0.03125,0.5,2,9.5,9013,8838,0.1956521739130435,0.0009951134446180834,1,2
"[25.43163974887259,76.56347350000001], 1.0, [182.67999999999995,1479.3200000000002], 1.0, [0.995000000000001,23.005], [-180957.81,558524.08], [-3.4854414345,45.3296629795], [0.6032397460700001,1.20462158193], [0.6967895509500001,0.98118896505], 1.0, 2.0, [27.519999999999996,166.48000000000002], [-52.80078125,76.39941406], [35.2948448,37.5993744], [-0.601552641,2.510673927]","age, death, d.time, dzgroup, edu, charges, sps, surv2m, surv6m, ca, dnr, meanbp, wblc, temp, adlsc",4.0,0.708245596707819,0.9333333333333333,1,36.860813312,9900,8843,0.32608695652173914,0.0019305626792804431,14,15
"[18.652466499999996,76.56347350000001], [-79.30000000000001,62.4], [1390.8,2201.2], [2.545,21.455], [-33.0,33.0], [-20.726944271,52.523819271], [6.989999999999998,51.010000000000005], [0.37025390654,1.1323085243641358], [-27.869999999999997,23.785], 0.0, 2.0, [51.5,192.5], [-2.1447914089999998,3.344742589], 0.0, 0.0","age, slos, d.time, edu, scoma, sps, aps, surv6m, hday, dementia, dnr, hrt, crea, adlp, adls",4.0,0.512908935546875,0.875,1,37.419999207424,9850,8844,0.32608695652173914,0.0019598497004687182,14,16
"0.0, 0.0, 0.0, 1.0, [23930.952000000005,220226.67200000002], 3.0, [-28.409999999999997,72.41], [0.43132202125499997,1.066480712745], [-18.845000000000002,20.845000000000002], 0.0, 1.0, 2.0, [-57.61500000000001,189.615], [28.4,105.6], [-49.00000000000001,65.0], [52.5,187.5], [-22.087503435000002,25.087503435000002], 5.0, [3.726816404,6.273183596]","death, sex, hospdead, dzgroup, totcst, race, aps, surv6m, hday, dementia, ca, dnr, dnrday, meanbp, wblc, hrt, bili, adls, adlsc",2.0,1.0,1.0,1,12.0,8847,8847,0.41304347826086957,0.0006284927018640526,1,1
"[43.786776599999996,100.0431834], 1.0, 0.0, 2.0, 2.0, [11.335,24.665], [-308783.28,352749.28], [-144062.6172,172543.3828], [-4.219999999999999,30.22], 4.0, [-19.338631588,51.932381588], [-18.845000000000002,20.845000000000002], 0.0, 2.0, [-43.20019531,46.79980469], [-16.0,176.0], [-5.487587277599999,7.687294317599999], [131.12,152.88], 1.0, 1.0","age, death, hospdead, dzgroup, num.co, edu, charges, totcst, avtisst, race, sps, hday, dementia, dnr, wblc, hrt, crea, sod, adlp, adls",3.0,1.0,1.0,1,22.0,8855,8855,0.43478260869565216,0.0011522366200840965,1,1
"1.0, 1.0, [-264.51,282.51], [13.0,39.0], [-398966.75600000005,427948.944], [-193042.3612,237541.79880000002], 4.0, [-0.21203998571000002,0.22403911591], [-109.235,142.53], [10.149999999999999,39.85]","death, hospdead, d.time, scoma, charges, totcst, race, surv6m, dnrday, resp",0.0,1.0,1.0,1,36.154943488,9914,8857,0.21739130434782608,0.0018935931765429379,13,13
"1.0, 0.0, [204.5,357.5], 0.0, 0.0, [12.0,62.0], 4.0, [6.560120241999996,58.033629758000004], [0.39535156246000003,0.74454101554], [0.10822509760999999,0.80974365239], [0.07999999999999999,0.52], [14.7,45.3], [33.8998085,40.8970715], [-11.580001832,13.580001832], [-3.2342148619,4.6341172019], 7.0","sex, hospdead, slos, dzgroup, dzclass, scoma, race, sps, surv2m, surv6m, prg6m, resp, temp, bili, crea, adls",1.0,1.0,1.0,1,1.0,8859,8859,0.34782608695652173,5.2374391822004384e-05,1,1
"1.0, 0.0, 0.0, [-373082.39999999997,390224.39999999997], 4.0, [-4.98,48.980000000000004], [0.12504394537000002,0.6748828126299999], 1.0, 0.0, [-67.11,73.11], [12.485,149.515], [7.350000000000001,40.65], [2.0459439843,7.3524935157]","death, sex, hospdead, charges, race, aps, surv6m, ca, dnr, dnrday, meanbp, resp, crea",3.0,0.0009765625,0.25,1,12.5,9041,8861,0.2826086956521739,0.0006546798977750548,1,4
"1.0, 0.0, 0.0, [-373082.39999999997,390224.39999999997], 4.0, [-4.98,48.980000000000004], [0.12504394537000002,0.6748828126299999], 1.0, 0.0, [-67.11,73.11], [92.38245683591406,149.515], [7.350000000000001,40.65]","death, sex, hospdead, charges, race, aps, surv6m, ca, dnr, dnrday, meanbp, resp",3.0,0.0009765625,0.25,1,17.0704,9873,8861,0.2608695652173913,0.0008940518181583436,2,8
"1.0, 1.0, [-72.3,58.6], [126.76,147.24]","death, hospdead, slos, sod",0.0,1.0,1.0,3,34.00676153786587,9997,8866,0.08695652173913043,0.005343515958720096,301,301
"1.0, 1.0, [-72.3,58.6], [-460.11,492.11], 4.0, [-10.431225379500003,71.206380307], [-19.580000000000002,21.580000000000002]","death, hospdead, slos, d.time, race, sps, hday",0.0,1.0,1.0,1,41.19814220658427,9997,8873,0.15217391304347827,0.002157727642266301,248,248
"[60.3318983,88.4601017], 0.0, [-15.5,15.5], [-191935.6631,225984.25690000004], [22.57,69.43], [29.085,88.91499999999999], [53.0,167.0], [-1.5846307169999996,6.184240117], [-13.183197783200002,20.782807163200005], [-2.0192436989,4.0192436989], [7.184487965,7.6748880349999995], 1.0","age, hospdead, scoma, totcst, aps, meanbp, hrt, alb, bili, crea, ph, adlp",2.0,0.001903968584518355,0.2857142857142857,1,24.448,9389,8881,0.2608695652173913,0.0012804491312643632,2,7
"0.0, 0.0, [0.0,52.0], [-90498.89249999999,181782.2675], [-123123.86759385001,168297.86759385], 4.0, [-26.931225379500003,54.425848741], [27.28,72.72], [2.419999999999998,23.785], 0.0, 0.0, [-49.91000366,53.0], [-11.8235507994,15.2234531394], [121.0,153.0]","death, hospdead, scoma, totcst, totmcst, race, sps, aps, hday, dementia, dnr, wblc, bili, sod",4.0,0.061865234375,0.875,1,14.0,8883,8883,0.30434782608695654,0.0007332414855080614,0,0
"[65.1644685,89.98347150000001], 0.0, [640.9300000000001,1431.07], 7.0, 1.0, [10.195,19.805], [-6.0,58.0], [-439150.30000000005,378297.62], [0.9725888589999983,48.0390064965], [-21.785,43.58], 0.0, 2.0, [-0.10500004000000002,0.30499996], [-52.80078125,50.08999634], [51.5,192.5], [1.5724435145000002,4.8269704855], [-1.3192925289,4.7191948689], 1.0, [-2.0145071922753894,1.5911524410000002]","age, death, d.time, dzgroup, num.co, edu, scoma, charges, sps, hday, dementia, ca, prg6m, wblc, hrt, alb, crea, adls, adlsc",4.0,0.061865234375,0.875,1,3.5,8883,8883,0.41304347826086957,0.00018331037137701535,0,0
"1.0, 1.0, [-125867.59,268507.58999999997], [6.258264936437626,93.6], [0.020615233960000034,0.16148653953794273], [-0.18000003600000003,0.379999964], 0.0, [-59.0,150.5], [36.0963266,41.2942934], [-20.357039642800004,21.156966402800002], [-0.7086427318000004,7.7086427318], [126.0,142.0], [-1.6524658250000002,3.652465825]","death, hospdead, charges, aps, surv6m, prg2m, dnr, hrt, temp, bili, crea, sod, adlsc",0.0,1.0,1.0,1,41.480000000000004,9888,8884,0.2826086956521739,0.002172489772776742,6,6
"1.0, [182.67999999999995,1479.3200000000002], [0.330181884675,0.863665771325], 0.0, [-72.095,116.095], [46.855,149.145], [34.4006256,37.5993744], [-5.3619174975,8.3619174975]","death, d.time, surv2m, diabetes, dnrday, meanbp, temp, crea",4.0,0.21208362139917689,0.7333333333333333,1,26.891939036238377,9977,8890,0.17391304347826086,0.0014084489519374038,55,75
"[379.5,1392.5], 1.0, 3.0, [-67657.48919549999,145577.92679549998], [-8.400000000000002,24.400000000000002], [16.79,84.92], 0.0, 0.0, 1.0, [0.349999905,0.849999905], 2.0, [-63.489999999999995,69.885], [15.5,108.5], [-12.850000000000001,52.85], [-31.389999999999993,75.715], [1.1135107189999998,6.135512681]","d.time, num.co, income, totmcst, avtisst, aps, diabetes, dementia, ca, prg2m, dnr, dnrday, hrt, resp, bun, adlsc",4.0,0.03419602913052388,0.7954545454545454,1,31.98004576940327,8894,8894,0.34782608695652173,0.0016749354476123604,0,0
"[50.075257099999995,98.0586629], 0.0, [274.9,1693.1], 0.0, 0.0, 0.0, [13.04,22.96], 1.0, [8157.940000000002,695134.06], [55264.32999999999,416195.17000000004], [17.65,46.35], [-0.09686645551000003,0.52881225551], [-3.6299999999999955,81.63], 0.0, 1.0, [-0.225,0.225], 0.0, [-54.35,56.35], [-7.0,215.0], [-9.050000000000004,53.050000000000004], [-125.90402351999995,377.90402351999995], [-18.830000000000002,30.830000000000002], [0.34580074000000005,4.5897460599999995]","age, sex, d.time, dzgroup, dzclass, num.co, edu, income, charges, totcst, avtisst, surv6m, hday, diabetes, ca, prg2m, dnr, dnrday, hrt, resp, glucose, bun, adlsc",3.0,1.0,1.0,1,1.0,8902,8902,0.5,5.2374391822004384e-05,1,1
"1.0, 0.0, [-161.42000000000002,527.4200000000001], 1.0, 6.0, [6.7299999999999995,17.27], 0.0, [-289383.94,295817.94], [-12.419999999999998,38.42], 1.0, [-10.924692532500003,43.5184425325], [0.672935790795,1.128822021205], 1.0, [0.42999990499999996,0.769999905], [-90.095,98.095], [2.6099999999999994,91.39], [-32.3007812,91.6992188], [47.0,203.0], [37.3974274,40.196332600000005], [-154.55874999999997,477.87125], [7.161654985,7.617641015], 2.0, [0.3731542939999999,3.626845706]","death, hospdead, d.time, dzgroup, num.co, edu, income, charges, avtisst, race, sps, surv2m, diabetes, prg2m, dnrday, meanbp, wblc, hrt, temp, pafi, ph, adlp, adlsc",3.0,1.0,1.0,1,9.0,8905,8905,0.5,0.00047136952639803944,1,1
"1.0, [-4.5,216.5], 1.0, [0.41999999999999993,11.58], 0.0, [-19.5,19.5], [69285.44,233920.56], 4.0, [4.279902906,39.915409494], [0.413189697675,0.946673584325], [-16.11,22.11], 1.0, 2.0, [81.91,132.09], [-15.6015625,48.3984375], [58.49999999999999,181.5], [9.05,54.95], [34.24826805,41.34549195], [95.635625,350.364375], [-5.287636107599999,7.8872454875999995], [138.0,154.0], [7.239086575,7.5402094250000005], 1.0, [-2.12197266,2.12197266]","hospdead, slos, dzclass, edu, income, scoma, totcst, race, sps, surv2m, hday, ca, dnr, meanbp, wblc, hrt, resp, temp, pafi, crea, sod, ph, adlp, adlsc",3.0,1.0,1.0,1,7.0,8908,8908,0.5217391304347826,0.0003666207427540307,1,1
"[44.787467500000005,86.1524725], 1.0, 0.0, [-19.5,19.5], [-145687.73000000004,579453.73], [-22046.448000000004,269231.07200000004], [7.099999999999998,60.400000000000006], [2.4400000000000013,53.56], 0.0, 1.0, [0.619999619,1.1799996190000002], [0.6049997,0.9949996999999999], 0.0, [65.185,164.815], [-16.0,50.0], [33.001173,38.998827], [-95.8775,360.8775], [-20.800600820200003,22.600405500200004], [7.174721965,7.665122035], [-1.167084963,1.167084963]","age, death, dzgroup, scoma, charges, totcst, avtisst, aps, diabetes, ca, prg2m, prg6m, dnr, dnrday, wblc, temp, pafi, bili, ph, adlsc",3.0,1.0,1.0,1,13.0,8909,8909,0.43478260869565216,0.000680867093686057,1,1
"1.0, 0.0, 0.0, [-373082.39999999997,390224.39999999997], 4.0, [-4.98,48.980000000000004], [0.12504394537000002,0.6748828126299999], [-38.690000000000005,40.690000000000005], 1.0, 0.0, [-67.11,73.11], [92.38245683591406,149.515], [7.350000000000001,40.65], [5.019492184,8.980507816]","death, sex, hospdead, charges, race, aps, surv6m, hday, ca, dnr, dnrday, meanbp, resp, adlsc",3.0,0.0,0.0,1,9.0,8913,8913,0.30434782608695654,0.00047136952639803944,0,1
"[65.14410755,105.68181245], 1.0, 0.0, 0.0, [-373082.39999999997,390224.39999999997], [-4.98,48.980000000000004], [-0.2531390149254658,0.6748828126299999], 1.0, 0.0, [-67.11,73.11], [12.485,149.515], [7.350000000000001,40.65]","age, death, sex, hospdead, charges, aps, surv6m, ca, dnr, dnrday, meanbp, resp",3.0,3.0517578125e-05,0.125,1,17.409436536831997,9873,8913,0.2608695652173913,0.0009118086505803581,2,16
"[35.19181645,93.93012354999999], 1.0, 0.0, 0.0, 0.0, [10.885,21.115000000000002], [-32.5,55.586774027404616], [22874.169999999984,620797.8300000001], [96282.15320570001,366380.3467943], [24.830000000000002,75.67], 4.0, [-10.951475013500005,57.34991261350001], [9.149999999999999,58.85], [0.534984130655,0.790943603345], [0.08535095700000017,4.914649043], [112.88,155.12], [7.1585157200000005,7.64031228], 7.0, [4.771928707,9.228071293]","age, death, hospdead, dzgroup, dzclass, edu, scoma, charges, totmcst, avtisst, race, sps, aps, surv6m, alb, sod, ph, adls, adlsc",3.0,0.1,1.0,1,1.5,8922,8922,0.41304347826086957,7.856158773300657e-05,0,0
"1.0, 0.0, 0.0, 0.0, [10.885,21.115000000000002], [-32.5,32.5], [96282.15320570001,366380.3467943], [24.830000000000002,75.67], 4.0, [-10.951475013500005,57.34991261350001], [9.149999999999999,58.85], [0.534984130655,0.790943603345], [57.685,100.315], [0.08535095700000017,4.914649043], [-1.5108824122000004,4.710589452200001], [112.88,155.12], [7.1585157200000005,7.64031228], 7.0, [4.771928707,9.228071293]","death, hospdead, dzgroup, dzclass, edu, scoma, totmcst, avtisst, race, sps, aps, surv6m, hday, alb, crea, sod, ph, adls, adlsc",3.0,0.1,1.0,1,1.5,8922,8922,0.41304347826086957,7.856158773300657e-05,0,0
"[18.652466499999996,87.5220937], 0.0, [-36.2,62.4], [-22.37996128599224,4.589885107793503], [-244133.71000000002,558524.08], [-127700.62,98780.95479999999], [-17.560000000000002,52.01], 2.0, [-5.5704740942,7.9703764342], [800.0,6830.0]","age, hospdead, slos, scoma, charges, totcst, avtisst, dnr, crea, urine",4.0,0.19123137022949369,0.7183098591549296,1,33.27328784008647,9968,8926,0.21739130434782608,0.0017426682145430226,102,142
"[51.230637050000006,100.04134295], [-79.30000000000001,62.4], [3.785,20.215], [-22.37996128599224,25.0], [-439150.30000000005,378297.62], 0.0, 1.0, [0.759999771,1.2199997710000001], 2.0, [44.499999999999986,215.5], [5.9756249999999795,506.649375], [32.935,115.065]","age, slos, edu, scoma, charges, dementia, ca, prg2m, dnr, hrt, pafi, bun",4.0,0.15359020233154297,0.6875,1,35.61654179840001,9790,8926,0.2608695652173913,0.0018653947154941986,11,16
"[18.652466499999996,76.56347350000001], [-79.30000000000001,62.4], [1390.8,2201.2], [2.545,21.455], [-33.0,33.0], [-20.726944271,52.523819271], [6.989999999999998,51.010000000000005], [0.37025390654,1.1323085243641358], [-27.869999999999997,23.785], 0.0, 2.0, [51.5,192.5], [-2.1447914089999998,3.344742589], 0.0, 0.0, [-1.343916018,1.343916018]","age, slos, d.time, edu, scoma, sps, aps, surv6m, hday, dementia, dnr, hrt, crea, adlp, adls, adlsc",4.0,0.48894551440329226,0.8666666666666667,1,37.381344501760005,9850,8928,0.34782608695652173,0.0019578251837685076,13,15
"[60.7752671,108.7586729], 1.0, 0.0, 1.0, [-13.5,27.500000000000004], [-373082.39999999997,261321.82], 4.0, [0.5443994144600001,0.89358886754], [0.12504394537000002,0.6748828126299999], [0.295,0.7050000000000001], [12.485,149.515], [-4.232146071500001,5.831999591500001], 1.0, [4.196323239,8.131718752]","age, death, sex, num.co, scoma, charges, race, surv2m, surv6m, prg2m, meanbp, crea, adlp, adlsc",3.0,1.0,1.0,2,12.0,9619,8929,0.30434782608695654,0.0012569854037281052,1,1
"1.0, 0.0, 3.0, [-27.500000000000004,31.5], [-222105.82,390224.39999999997], [-218129.42939999996,237783.2106], 4.0, [-4.532473549500001,47.930911149500005], [-0.7299999999999969,88.72999999999999], [-48.980000000000004,50.980000000000004], 0.0, 1.0, 2.0, [-67.11,73.11], [-9.5,285.052346136119], [21.2,78.8], [34.35084065,38.64915935], [-81.07999999999998,481.08], [123.36,156.64], [5.868281248,7.803676761]","death, hospdead, income, scoma, charges, totcst, race, sps, aps, hday, dementia, ca, dnr, dnrday, hrt, resp, temp, pafi, sod, adlsc",3.0,0.13168724279835387,0.6666666666666666,1,13.666666666666666,9421,8929,0.43478260869565216,0.0007157833549007265,2,3
"[29.532187399999994,72.5517926], 1.0, 0.0, [-15.900000000000006,75.9], [194.38,1693.62], 1.0, [7.8,20.2], 0.0, [-20.0,20.0], [-221473.27000000002,325563.27], [16.070559389,49.726315611000004], [0.10257446330499997,0.453333740695], [-12.52,34.519999999999996], 0.0, 2.0, [0.349999809,1.049999809], 2.0, [42.855,145.145], [-65.0,65.0], [-3.8999999999999986,51.9], [34.34622885,39.044391149999996], [-0.12461852499999981,5.124618525], [-12.210795214200001,18.6102092742], [-3.1087892118000005,5.3084962518], [104.6,149.4], 0.0, [-2.652465825,2.652465825]","age, death, hospdead, slos, d.time, num.co, edu, income, scoma, charges, sps, surv6m, hday, dementia, ca, prg2m, dnr, meanbp, wblc, resp, temp, alb, bili, crea, sod, adls, adlsc",2.0,1.0,1.0,1,17.0,8958,8930,0.5869565217391305,0.0008903646609740746,1,1
"0.0, [-94.6,102.6], 1.0, [-206372.37,213446.37], [-171749.11640000003,176517.4836], [-7.73,35.730000000000004], [-14.736754758000004,36.736754758000004], [-36.485,38.485], 0.0, [0.534999619,1.2649996190000001], [0.595,0.905], [-44.703125,105.296875], [-3.7500000000000018,27.75], [110.81125,339.18875], [-0.8870803775000002,4.8870803775], [-18.570014958,19.169990538], [-5.0725428746,6.272494054599999], [127.44,148.56], [-28.42401861999997,370.42401861999997], [665.0,4265.0], [-0.17700682700000026,3.854741227]","death, slos, dzclass, charges, totcst, avtisst, sps, hday, diabetes, prg2m, prg6m, wblc, resp, pafi, alb, bili, crea, sod, glucose, urine, adlsc",2.0,1.0,1.0,1,34.5,9722,8932,0.45652173913043476,0.0018069165178591512,2,2
"1.0, 0.0, [-124296.45499999999,147984.705], [-101439.21659475,147335.43539475], [-20.380000000000003,35.38], 4.0, 0.0, [74.625,219.375], [34.6966785,41.6939415]","death, hospdead, totcst, totmcst, avtisst, race, dnr, meanbp, temp",0.0,0.08988803537961923,0.6176470588235294,1,18.78006444605957,9875,8933,0.1956521739130435,0.0009835944537404176,21,34
"[36.22541665,91.65452335], 0.0, [-34.10000000000001,146.10000000000002], [484.7199999999999,1619.2800000000002], 1.0, 0.0, [-16122.5625,142180.4375], 4.0, [-9.370000000000005,57.370000000000005], [-0.14349365235,0.34149169915], [-0.277541198785,0.39553741458499997], [-38.1,50.1], 0.0, 0.0, 2.0, [0.609999714,0.9899997140000001], [0.4199997999999999,0.9799998], 2.0, [-27.025000000000006,139.025], [24.505000000000003,107.495], [-30.0,54.0], [132.04,165.96], [7.1080571500000005,7.71030285], [-29.432016659999988,327.43201666], [-630.0,6120.0], 0.0, [-1.945141605,1.945141605]","age, hospdead, slos, d.time, num.co, income, totcst, race, aps, surv2m, surv6m, hday, diabetes, dementia, ca, prg2m, prg6m, dnr, dnrday, meanbp, wblc, sod, ph, glucose, urine, adls, adlsc",3.0,1.0,1.0,1,5.0,8942,8942,0.5869565217391305,0.0002618719591100219,1,1
