Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time 
9081,0,0.639804347826088,960,1000,20,19,8577.157894736842,0,1,2,0,2,34.33559989929199,18.33704400062561,8.22022294998169,4.211731195449829,0.18976855278015137,0.0903768539428711
9082,0,0.639804347826088,960,1000,14,14,8432.466666666667,0,0,0,0,0,34.336488485336304,18.337894439697266,8.220223665237427,4.211731195449829,0.18976855278015137,0.09038019180297852
9083,0,0.639804347826088,960,1000,18,16,8528.4375,0,0,0,0,0,34.33747744560242,18.338845252990723,8.220224142074585,4.211731195449829,0.18976855278015137,0.09038233757019043
9084,0,0.639804347826088,960,1000,30,25,8445.16,0,1,2,0,2,34.33992123603821,18.339845418930054,8.22103476524353,4.212153434753418,0.18979334831237793,0.09038472175598145
9085,0,0.639804347826088,959,1000,30,29,8217.675675675675,1,1,2,0,2,34.34225678443909,18.340996980667114,8.221834421157837,4.212348222732544,0.1898210048675537,0.09038758277893066
9086,0,0.639804347826088,959,1000,17,1,9086.0,0,0,0,1,1,34.343811988830566,18.342045307159424,8.222275018692017,4.212348222732544,0.1898210048675537,0.09039115905761719
9087,0,0.639804347826088,959,1000,18,12,8432.714285714286,0,0,2,0,2,34.34601807594299,18.343031644821167,8.222982406616211,4.212742805480957,0.18983888626098633,0.0903940200805664
9088,0,0.639804347826088,959,1000,25,25,8160.9375,0,0,0,0,0,34.34684371948242,18.34380555152893,8.22298288345337,4.212742805480957,0.18983888626098633,0.09039664268493652
9089,0,0.639804347826088,959,1000,28,21,8626.714285714286,0,0,2,0,2,34.34983777999878,18.34492540359497,8.223970890045166,4.213390588760376,0.18987655639648438,0.09039926528930664
9090,0,0.639804347826088,959,1000,19,19,8590.578947368422,0,0,0,0,0,34.35106372833252,18.346097230911255,8.223971366882324,4.213390588760376,0.18987655639648438,0.09040451049804688
9091,0,0.639804347826088,959,1000,3,3,8050.666666666667,0,0,2,0,2,34.353458404541016,18.34709334373474,8.224844694137573,4.213763236999512,0.1898958683013916,0.0904076099395752
9092,0,0.639804347826088,959,1000,31,29,8489.90625,0,1,1,0,2,34.35633158683777,18.348421573638916,8.225713014602661,4.214181423187256,0.18992972373962402,0.09041094779968262
9093,0,0.639804347826088,959,1000,7,4,8364.25,0,0,0,0,0,34.3574903011322,18.349546909332275,8.22571325302124,4.214181423187256,0.18992972373962402,0.09041595458984375
9094,0,0.639804347826088,959,1000,21,20,8300.0,0,0,0,0,0,34.35830116271973,18.350311994552612,8.225713729858398,4.214181423187256,0.18992972373962402,0.09041881561279297
9095,0,0.639804347826088,959,1000,32,32,8355.897435897436,0,0,0,0,0,34.35903453826904,18.35098910331726,8.225714206695557,4.214181423187256,0.18992972373962402,0.09042143821716309
9096,0,0.639804347826088,960,1000,7,4,8607.0,0,0,2,0,1,34.360992670059204,18.351638793945312,8.226536750793457,4.214568853378296,0.18994617462158203,0.090423583984375
9097,0,0.639804347826088,960,1000,11,10,7966.9375,0,1,2,0,2,34.363412618637085,18.35277557373047,8.227287530899048,4.2149434089660645,0.18996572494506836,0.09042716026306152
9098,0,0.639804347826088,960,1000,46,44,8562.893617021276,0,1,2,0,2,34.36590003967285,18.35384964942932,8.228037118911743,4.215354919433594,0.18999838829040527,0.09043216705322266
9099,0,0.639804347826088,960,1000,14,2,5357.0,0,1,2,0,2,34.36820030212402,18.354753971099854,8.228873252868652,4.215728282928467,0.19000959396362305,0.09043526649475098
9100,0,0.639804347826088,960,1000,23,21,8097.0,0,0,0,0,0,34.369197368621826,18.3556911945343,8.22887396812439,4.215728282928467,0.19000959396362305,0.09044122695922852
9101,0,0.639804347826088,960,1000,31,31,8224.871794871795,0,0,0,0,0,34.37022280693054,18.356632947921753,8.228874921798706,4.215728282928467,0.19000959396362305,0.09044432640075684
9102,0,0.639804347826088,960,1000,34,33,8607.942857142858,0,0,2,0,2,34.374382734298706,18.358447074890137,8.230094194412231,4.216371297836304,0.19005346298217773,0.09045982360839844
9103,0,0.639804347826088,960,1000,24,24,8123.448275862069,0,0,0,0,0,34.376731157302856,18.36069393157959,8.230095386505127,4.216371297836304,0.19005346298217773,0.09046506881713867
9104,0,0.639804347826088,960,1000,22,21,8138.571428571428,0,0,0,0,0,34.3783905506134,18.36205220222473,8.230099201202393,4.216371297836304,0.19005346298217773,0.09047245979309082
9105,0,0.639804347826088,960,1000,29,28,8785.034482758621,0,0,0,0,0,34.380277156829834,18.363826513290405,8.230100154876709,4.216371297836304,0.19005346298217773,0.09047794342041016
9106,0,0.639804347826088,960,1000,72,64,8554.971014492754,0,0,0,0,0,34.3845899105072,18.36783194541931,8.230101585388184,4.216371297836304,0.19005346298217773,0.09048247337341309
9107,0,0.639804347826088,961,1000,1,1,2943.0,0,0,2,0,1,34.389002561569214,18.36931347846985,8.231931209564209,4.217165231704712,0.19008660316467285,0.09049057960510254
9108,0,0.639804347826088,961,1000,23,1,9108.0,0,0,0,1,1,34.3942334651947,18.372408866882324,8.23358964920044,4.217165231704712,0.19008660316467285,0.0904996395111084
9109,0,0.639804347826088,961,1000,23,22,8407.521739130434,0,0,0,0,0,34.39849305152893,18.37651753425598,8.233591794967651,4.217165231704712,0.19008660316467285,0.09051036834716797
9110,0,0.639804347826088,961,1000,13,1,2946.0,0,0,2,0,2,34.407500982284546,18.37915849685669,8.236515283584595,4.220009088516235,0.19014763832092285,0.09052133560180664
9111,0,0.639804347826088,961,1000,32,32,8532.121212121212,0,0,2,0,2,34.421205282211304,18.382923126220703,8.238800048828125,4.226654767990112,0.19023561477661133,0.09053611755371094
9112,0,0.639804347826088,961,1000,19,1,9112.0,0,0,0,1,1,34.42677927017212,18.386821508407593,8.24023699760437,4.226654767990112,0.19023561477661133,0.09055066108703613
9113,0,0.639804347826088,960,1000,12,11,8479.722222222223,1,0,1,0,2,34.43617844581604,18.38992667198181,8.245006561279297,4.227615594863892,0.19031143188476562,0.0905618667602539
9114,0,0.639804347826088,960,1000,22,22,8177.8,0,0,0,0,0,34.44166803359985,18.395076990127563,8.245010614395142,4.227615594863892,0.19031143188476562,0.09059858322143555
9115,0,0.639804347826088,959,1000,34,33,8249.39534883721,1,0,2,0,2,34.44895696640015,18.399434089660645,8.246934652328491,4.228132247924805,0.190399169921875,0.09062671661376953
9116,0,0.639804347826088,960,1000,16,8,8325.777777777777,0,0,2,0,1,34.455090045928955,18.40200400352478,8.248650550842285,4.229612827301025,0.1904585361480713,0.09063553810119629
9117,0,0.639804347826088,960,1000,21,21,8363.785714285714,0,0,0,0,0,34.45857214927673,18.405179023742676,8.24865436553955,4.229612827301025,0.1904585361480713,0.09064650535583496
9118,0,0.639804347826088,961,1000,3,1,9118.0,0,0,0,1,0,34.463072061538696,18.408217430114746,8.249941110610962,4.229612827301025,0.1904585361480713,0.09067058563232422
9119,0,0.639804347826088,961,1000,10,1,2955.0,0,0,2,0,2,34.47066903114319,18.411296129226685,8.252545833587646,4.231069564819336,0.19051480293273926,0.09068131446838379
9120,0,0.639804347826088,961,1000,26,21,8178.222222222223,0,0,0,0,0,34.476348638534546,18.416747331619263,8.252548694610596,4.231069564819336,0.19051480293273926,0.09069514274597168
9121,0,0.639804347826088,961,1000,21,1,9080.0,0,0,0,0,0,34.481319427490234,18.421308517456055,8.252550840377808,4.231069564819336,0.19055604934692383,0.09071159362792969
9122,0,0.639804347826088,961,1000,7,1,2958.0,0,0,2,0,2,34.48676872253418,18.42356848716736,8.254534006118774,4.231982469558716,0.19057559967041016,0.09072160720825195
9123,0,0.639804347826088,961,1000,29,26,8154.151515151515,0,0,0,0,0,34.48892283439636,18.425565719604492,8.25453519821167,4.231982469558716,0.19057559967041016,0.0907285213470459
9124,0,0.639804347826088,961,1000,9,1,9080.0,0,0,0,0,0,34.49091958999634,18.427513599395752,8.254536151885986,4.231982469558716,0.19057559967041016,0.09073948860168457
9125,0,0.639804347826088,961,1000,18,17,8550.058823529413,0,0,0,0,0,34.49266839027405,18.429189443588257,8.254537343978882,4.231982469558716,0.19057559967041016,0.0907440185546875
9126,0,0.639804347826088,961,1000,22,22,8397.066666666668,0,0,0,0,0,34.49517893791199,18.43162178993225,8.254538297653198,4.231982469558716,0.19057559967041016,0.09074926376342773
9127,0,0.639804347826088,961,1000,33,26,8535.653846153846,0,1,2,0,2,34.49847388267517,18.432966470718384,8.255712747573853,4.232462167739868,0.19061851501464844,0.09075379371643066
9128,0,0.639804347826088,961,1000,16,15,7862.111111111111,0,0,0,0,0,34.499403953552246,18.433854818344116,8.25571322441101,4.232462167739868,0.19061851501464844,0.09075784683227539
9129,0,0.639804347826088,961,1000,10,5,8464.4,0,0,0,0,0,34.50045371055603,18.43487811088562,8.255713939666748,4.232462167739868,0.19061851501464844,0.09076070785522461
9130,0,0.639804347826088,961,1000,19,14,8444.0,0,1,2,0,2,34.50304579734802,18.43593955039978,8.256623983383179,4.232892274856567,0.190643310546875,0.09077191352844238
9131,0,0.639804347826088,961,1000,41,40,8301.163265306122,0,1,2,0,2,34.506667375564575,18.436864376068115,8.257489204406738,4.234496831893921,0.190673828125,0.0907754898071289
9132,0,0.639804347826088,961,1000,6,1,9132.0,0,0,0,1,1,34.50802278518677,18.437742471694946,8.257912635803223,4.234496831893921,0.190673828125,0.09077906608581543
9133,0,0.639804347826088,961,1000,46,44,8318.833333333334,0,0,0,0,0,34.50931167602539,18.438937425613403,8.25791311264038,4.234496831893921,0.190673828125,0.09078192710876465
9134,0,0.639804347826088,961,1000,12,12,8403.076923076924,0,0,2,0,2,34.51174259185791,18.439841508865356,8.258965730667114,4.234843969345093,0.19069790840148926,0.09078478813171387
9135,0,0.639804347826088,961,1000,26,24,8401.529411764706,0,0,0,0,0,34.51286268234253,18.44090485572815,8.258966207504272,4.234843969345093,0.19069790840148926,0.0907888412475586
9136,0,0.639804347826088,961,1000,29,29,8403.14705882353,0,0,0,0,0,34.51390242576599,18.441884994506836,8.25896668434143,4.234843969345093,0.19069790840148926,0.09079146385192871
9137,0,0.639804347826088,961,1000,14,5,7744.2,0,1,2,0,2,34.51754546165466,18.442886114120483,8.259763240814209,4.236445188522339,0.19071698188781738,0.09079480171203613
9138,0,0.639804347826088,961,1000,25,24,8373.48275862069,0,0,0,0,0,34.51838827133179,18.443678379058838,8.259763717651367,4.236445188522339,0.19071698188781738,0.09079790115356445
9139,0,0.639804347826088,961,1000,23,1,9139.0,0,0,0,1,1,34.51990079879761,18.444712162017822,8.260184526443481,4.236445188522339,0.19071698188781738,0.09080028533935547
9140,0,0.639804347826088,961,1000,27,27,8363.117647058823,0,0,0,0,0,34.52073383331299,18.445490837097168,8.26018500328064,4.236445188522339,0.19071698188781738,0.09080314636230469
9141,0,0.639804347826088,961,1000,13,1,9141.0,0,0,0,1,1,34.522034645080566,18.446303606033325,8.260620355606079,4.236445188522339,0.19071698188781738,0.09080648422241211
9142,0,0.639804347826088,960,1000,38,36,8538.051282051281,0,0,1,0,2,34.52436590194702,18.447316646575928,8.261378765106201,4.236819505691528,0.19074678421020508,0.09080934524536133
9143,0,0.639804347826088,960,1000,26,23,8743.304347826086,0,1,1,0,2,34.52671194076538,18.448344945907593,8.262128591537476,4.237210273742676,0.19076824188232422,0.09081244468688965
9144,0,0.639804347826088,960,1000,8,3,9072.666666666666,0,0,0,0,0,34.527578830718994,18.449185609817505,8.262129068374634,4.237210273742676,0.19076824188232422,0.09081554412841797
9145,0,0.639804347826088,960,1000,26,26,8673.962962962964,0,0,0,0,0,34.52868986129761,18.4501473903656,8.262129545211792,4.237210273742676,0.1907951831817627,0.09081840515136719
9146,0,0.639804347826088,960,1000,5,5,8908.0,0,0,0,0,0,34.529603481292725,18.451038599014282,8.26213002204895,4.237210273742676,0.1907951831817627,0.0908210277557373
9147,0,0.639804347826088,960,1000,31,30,8424.315789473685,0,0,0,0,0,34.53052234649658,18.451894998550415,8.262130498886108,4.237210273742676,0.1907951831817627,0.09082388877868652
9148,0,0.639804347826088,960,1000,17,4,7813.75,0,0,0,0,0,34.5316104888916,18.452948331832886,8.262130975723267,4.237210273742676,0.1907951831817627,0.09082579612731934
9149,0,0.639804347826088,960,1000,21,15,8442.6,0,1,2,0,2,34.53384757041931,18.453779935836792,8.263021469116211,4.2375648021698,0.19081401824951172,0.09082865715026855
9150,0,0.639804347826088,959,1000,16,14,8052.428571428572,1,0,2,0,2,34.535975217819214,18.454700469970703,8.26387643814087,4.237772703170776,0.1908409595489502,0.09083247184753418
9151,0,0.639804347826088,959,1000,5,1,8439.0,0,0,2,0,2,34.540647745132446,18.455663442611694,8.264675378799438,4.24056077003479,0.19084978103637695,0.0908360481262207
9152,0,0.639804347826088,959,1000,24,22,8269.483870967742,0,0,0,0,0,34.541942834854126,18.456897497177124,8.264676094055176,4.24056077003479,0.19084978103637695,0.09083914756774902
9153,0,0.639804347826088,960,1000,16,1,9080.0,0,0,2,0,1,34.544145822525024,18.457807064056396,8.26545524597168,4.240931987762451,0.19086217880249023,0.09084296226501465
9154,0,0.639804347826088,960,1000,20,18,8470.961538461539,0,0,0,0,0,34.54502773284912,18.45863938331604,8.265455722808838,4.240931987762451,0.19086217880249023,0.09084725379943848
9155,0,0.639804347826088,960,1000,29,27,8232.71052631579,0,0,0,0,0,34.54593634605408,18.459482192993164,8.265456199645996,4.240931987762451,0.19086217880249023,0.09085893630981445
9156,0,0.639804347826088,960,1000,13,13,8519.42857142857,0,0,0,0,0,34.546799421310425,18.460315704345703,8.265456676483154,4.240931987762451,0.19086217880249023,0.09086132049560547
9157,0,0.639804347826088,960,1000,9,6,8509.5,0,0,0,0,0,34.54755997657776,18.461054801940918,8.265456914901733,4.240931987762451,0.19086217880249023,0.09086322784423828
9158,0,0.639804347826088,960,1000,22,21,8435.548387096775,0,0,0,0,0,34.5483558177948,18.461797952651978,8.265457153320312,4.240931987762451,0.19086217880249023,0.09087371826171875
9159,0,0.639804347826088,960,1000,17,12,8576.833333333334,0,1,2,0,2,34.550904989242554,18.462666511535645,8.266547679901123,4.241327285766602,0.19089484214782715,0.09087562561035156
9160,0,0.639804347826088,960,1000,36,35,8356.673913043478,0,0,0,0,0,34.55227041244507,18.463946104049683,8.26654839515686,4.241327285766602,0.19089484214782715,0.09087920188903809
9161,0,0.639804347826088,960,1000,25,25,8206.371428571429,0,0,0,0,0,34.5532546043396,18.46487522125244,8.266549110412598,4.241327285766602,0.19089484214782715,0.09088373184204102
9162,0,0.639804347826088,960,1000,7,6,8750.0,0,0,0,0,0,34.55407691001892,18.465675830841064,8.266549587249756,4.241327285766602,0.19089484214782715,0.09088683128356934
9163,0,0.639804347826088,960,1000,32,31,8251.76923076923,0,0,0,0,0,34.55509281158447,18.46662402153015,8.266550064086914,4.241327285766602,0.19089484214782715,0.09088897705078125
9164,0,0.639804347826088,960,1000,24,24,8286.666666666666,0,0,0,0,0,34.555991411209106,18.467466831207275,8.266550540924072,4.241327285766602,0.19089484214782715,0.09089231491088867
9165,0,0.639804347826088,960,1000,37,36,8697.846153846154,0,0,2,0,2,34.55858659744263,18.468524932861328,8.267420053482056,4.241743087768555,0.19093823432922363,0.0908956527709961
9166,0,0.639804347826088,960,1000,25,20,8611.5,0,0,0,0,0,34.55963706970215,18.469523429870605,8.267420530319214,4.241743087768555,0.19093823432922363,0.09089899063110352
9167,0,0.639804347826088,960,1000,28,26,8267.39393939394,0,0,0,0,0,34.56046175956726,18.470296621322632,8.267420768737793,4.241743087768555,0.19093823432922363,0.09090209007263184
9168,0,0.639804347826088,961,1000,33,1,9168.0,0,0,0,1,0,34.562145709991455,18.47125816345215,8.268073320388794,4.241743087768555,0.19093823432922363,0.09090423583984375
9169,0,0.639804347826088,961,1000,18,3,8983.0,0,1,2,0,2,34.564532995224,18.47224473953247,8.26887583732605,4.242175579071045,0.19095492362976074,0.09090781211853027
9170,0,0.639804347826088,961,1000,13,13,8500.384615384615,0,1,2,0,2,34.566588401794434,18.47309684753418,8.269594192504883,4.24251914024353,0.19097542762756348,0.09091043472290039
9171,0,0.639804347826088,960,1000,32,28,8532.633333333333,0,0,1,0,2,34.568711280822754,18.473979711532593,8.270365715026855,4.242842197418213,0.19099688529968262,0.09091353416442871
9172,0,0.639804347826088,960,1000,19,16,8554.875,0,0,0,0,0,34.56984090805054,18.47503638267517,8.270366191864014,4.242842197418213,0.19099688529968262,0.09091687202453613
9173,0,0.639804347826088,960,1000,29,28,8117.513513513513,0,0,0,0,0,34.570868730545044,18.475980043411255,8.270366907119751,4.242842197418213,0.19099688529968262,0.09092164039611816
9174,0,0.639804347826088,960,1000,7,7,8319.5,0,0,0,0,0,34.57200026512146,18.477074146270752,8.270367622375488,4.242842197418213,0.19099688529968262,0.09092593193054199
9175,0,0.639804347826088,960,1000,5,5,8879.0,0,0,0,0,0,34.572864294052124,18.47791337966919,8.270368099212646,4.242842197418213,0.19099688529968262,0.09093093872070312
9176,0,0.639804347826088,960,1000,13,9,8489.444444444445,0,0,0,0,0,34.57380652427673,18.4788236618042,8.270368576049805,4.242842197418213,0.19099688529968262,0.09093356132507324
9177,0,0.639804347826088,960,1000,17,3,8765.5,0,1,2,0,2,34.576388359069824,18.479697227478027,8.271469354629517,4.243253946304321,0.19102096557617188,0.09093594551086426
9178,0,0.639804347826088,960,1000,6,6,8289.333333333334,0,0,0,0,0,34.57772612571716,18.48099112510681,8.271469831466675,4.243253946304321,0.19102096557617188,0.09093999862670898
9179,0,0.639804347826088,959,1000,26,26,8437.8,1,0,2,0,2,34.5801727771759,18.482005834579468,8.272453546524048,4.243491888046265,0.19105887413024902,0.09094691276550293
9180,0,0.639804347826088,959,1000,12,12,8362.78947368421,0,0,0,0,0,34.58116888999939,18.482964754104614,8.272454023361206,4.243491888046265,0.19105887413024902,0.09095168113708496
